id,date,duration,quantity,SFS,E,SAT,ENV,SENV,MT,CT,DIST,recipe_id,user_id,end_time,hour,meal_time,Breakfast,Lunch,Dinner,Snack
432,2023-12-02 10:30:00+00:00,5.0,1 piece,3.0,{},4.0,2.0,3.0,1.0,3.0,4.0,77756,61,2023-12-02 10:35:00+00:00,10.0,Breakfast,1,0,0,0
433,2023-11-28 08:20:00+00:00,5.0,1 piece,3.0,{},3.0,2.0,1.0,1.0,1.0,0.0,347859,8,2023-11-28 08:25:00+00:00,8.0,Breakfast,1,0,0,0
434,2023-11-28 14:00:00+00:00,6.0,2 piece,3.0,{},4.0,3.0,4.0,4.0,3.0,5.0,381112,8,2023-11-28 14:06:00+00:00,14.0,Lunch,0,1,0,0
435,2023-11-29 15:00:00+00:00,6.0,1 piece,3.0,{},5.0,3.0,4.0,4.0,1.0,4.0,459281,8,2023-11-29 15:06:00+00:00,15.0,Dinner,0,0,1,0
436,2023-11-29 08:10:00+00:00,15.0,2 piece,4.0,{},3.0,2.0,1.0,1.0,1.0,0.0,234398,8,2023-11-29 08:25:00+00:00,8.0,Breakfast,1,0,0,0
437,2023-11-29 19:00:00+00:00,20.0,Two plates,5.0,{},4.0,2.0,2.0,3.0,1.0,0.0,284867,8,2023-11-29 19:20:00+00:00,19.0,Dinner,0,0,1,0
438,2023-12-02 16:06:00+00:00,15.0,1 plate,3.0,{},2.0,2.0,3.0,3.0,1.0,4.0,250430,61,2023-12-02 16:21:00+00:00,16.0,Dinner,0,0,1,0
439,2023-11-30 08:10:00+00:00,8.0,2 piece,4.0,{},4.0,2.0,1.0,1.0,2.0,0.0,200646,8,2023-11-30 08:18:00+00:00,8.0,Breakfast,1,0,0,0
440,2023-11-30 14:00:00+00:00,15.0,2 piece,4.0,{},5.0,3.0,3.0,4.0,1.0,4.0,318990,8,2023-11-30 14:15:00+00:00,14.0,Lunch,0,1,0,0
441,2023-12-02 17:30:00+00:00,25.0,1 bowl,5.0,{},3.0,2.0,3.0,3.0,1.0,4.0,45947,61,2023-12-02 17:55:00+00:00,17.0,Dinner,0,0,1,0
442,2023-11-30 18:30:00+00:00,15.0,A plate,4.0,{},3.0,1.0,6.0,3.0,1.0,4.0,187000,8,2023-11-30 18:45:00+00:00,18.0,Dinner,0,0,1,0
443,2023-12-03 10:10:00+00:00,20.0,1 piece,4.0,{},4.0,2.0,2.0,1.0,1.0,4.0,104993,61,2023-12-03 10:30:00+00:00,10.0,Breakfast,1,0,0,0
444,2023-12-03 13:12:00+00:00,25.0,1 plate,4.0,{},4.0,2.0,3.0,2.0,1.0,4.0,354010,61,2023-12-03 13:37:00+00:00,13.0,Lunch,0,1,0,0
445,2023-12-03 21:15:00+00:00,15.0,1 plate,5.0,{},4.0,2.0,3.0,3.0,1.0,4.0,154066,61,2023-12-03 21:30:00+00:00,21.0,Snack,0,0,0,1
446,2023-12-02 10:31:00+00:00,5.0,1 piece,3.0,{},3.0,2.0,1.0,1.0,3.0,0.0,64606,49,2023-12-02 10:36:00+00:00,10.0,Breakfast,1,0,0,0
447,2023-12-02 17:09:00+00:00,30.0,1 plate,3.0,{},4.0,1.0,3.0,2.0,3.0,4.0,391236,49,2023-12-02 17:39:00+00:00,17.0,Dinner,0,0,1,0
448,2023-12-03 08:38:00+00:00,15.0,1 piece,5.0,{},4.0,2.0,1.0,1.0,1.0,0.0,44021,49,2023-12-03 08:53:00+00:00,8.0,Breakfast,1,0,0,0
449,2023-12-03 11:03:00+00:00,20.0,1 plate,4.0,{},4.0,1.0,3.0,2.0,3.0,4.0,419679,49,2023-12-03 11:23:00+00:00,11.0,Lunch,0,1,0,0
450,2023-12-03 20:42:00+00:00,10.0,1 piece,5.0,{},3.0,2.0,1.0,3.0,3.0,0.0,296781,49,2023-12-03 20:52:00+00:00,20.0,Dinner,0,0,1,0
451,2023-12-02 10:00:00+00:00,3.0,80 grams,2.0,{},4.0,5.0,3.0,1.0,3.0,4.0,166280,50,2023-12-02 10:03:00+00:00,10.0,Breakfast,1,0,0,0
452,2023-12-02 16:00:00+00:00,20.0,1 plate,5.0,{},4.0,1.0,3.0,2.0,3.0,4.0,365869,50,2023-12-02 16:20:00+00:00,16.0,Dinner,0,0,1,0
453,2023-12-02 22:10:00+00:00,30.0,1 bowl,5.0,{},5.0,2.0,3.0,3.0,1.0,4.0,149802,50,2023-12-02 22:40:00+00:00,22.0,Snack,0,0,0,1
454,2023-12-03 11:05:00+00:00,10.0,1 cup,4.0,{},4.0,1.0,3.0,1.0,3.0,4.0,164297,50,2023-12-03 11:15:00+00:00,11.0,Lunch,0,1,0,0
455,2023-11-27 15:00:00+00:00,40.0,1 plat,4.0,{},5.0,2.0,1.0,2.0,1.0,1.0,331526,48,2023-11-27 15:40:00+00:00,15.0,Dinner,0,0,1,0
456,2023-12-03 13:05:00+00:00,20.0,1 wrap,5.0,{},4.0,1.0,3.0,2.0,3.0,4.0,263886,50,2023-12-03 13:25:00+00:00,13.0,Lunch,0,1,0,0
457,2023-11-27 22:30:00+00:00,30.0,2 pieces,4.0,{},4.0,2.0,1.0,3.0,1.0,1.0,304796,48,2023-11-27 23:00:00+00:00,23.0,Snack,0,0,0,1
458,2023-12-03 20:00:00+00:00,20.0,200 grams,5.0,{},4.0,2.0,1.0,3.0,1.0,4.0,324951,50,2023-12-03 20:20:00+00:00,20.0,Dinner,0,0,1,0
459,2023-11-28 13:30:00+00:00,30.0,1 plat,5.0,{},3.0,2.0,1.0,2.0,1.0,1.0,342301,48,2023-11-28 14:00:00+00:00,14.0,Lunch,0,1,0,0
460,2023-11-29 14:00:00+00:00,30.0,1 plat,5.0,{},5.0,2.0,3.0,2.0,1.0,4.0,309185,48,2023-11-29 14:30:00+00:00,14.0,Lunch,0,1,0,0
461,2023-11-30 16:15:00+00:00,40.0,2 plat,5.0,{},5.0,2.0,1.0,2.0,1.0,1.0,72384,48,2023-11-30 16:55:00+00:00,16.0,Dinner,0,0,1,0
462,2023-12-02 07:08:00+00:00,20.0,1 bowl,4.0,{},3.0,2.0,1.0,1.0,1.0,0.0,316298,60,2023-12-02 07:28:00+00:00,7.0,Breakfast,1,0,0,0
463,2023-12-02 12:09:00+00:00,5.0,1 plate,4.0,{},4.0,2.0,1.0,2.0,1.0,0.0,164558,60,2023-12-02 12:14:00+00:00,12.0,Lunch,0,1,0,0
464,2023-12-02 17:11:00+00:00,10.0,1 plate,4.0,{},4.0,2.0,1.0,3.0,1.0,0.0,164560,60,2023-12-02 17:21:00+00:00,17.0,Dinner,0,0,1,0
465,2023-11-29 14:00:00+00:00,30.0,1 plat,5.0,{},5.0,5.0,3.0,2.0,1.0,4.0,331526,63,2023-11-29 14:30:00+00:00,14.0,Lunch,0,1,0,0
466,2023-11-29 22:30:00+00:00,20.0,1 plat,3.0,{},5.0,2.0,1.0,3.0,1.0,1.0,129277,63,2023-11-29 22:50:00+00:00,22.0,Snack,0,0,0,1
467,2023-11-30 12:00:00+00:00,15.0,1 piece,3.0,{},4.0,2.0,1.0,2.0,1.0,1.0,271259,63,2023-11-30 12:15:00+00:00,12.0,Lunch,0,1,0,0
468,2023-11-30 20:30:00+00:00,30.0,2 pieces,5.0,{},4.0,2.0,1.0,3.0,1.0,1.0,271259,63,2023-11-30 21:00:00+00:00,21.0,Snack,0,0,0,1
469,2023-12-01 12:30:00+00:00,20.0,1 plat,4.0,{},4.0,2.0,1.0,2.0,1.0,1.0,189134,63,2023-12-01 12:50:00+00:00,12.0,Lunch,0,1,0,0
470,2023-12-01 21:00:00+00:00,30.0,1 plat,5.0,{},5.0,2.0,1.0,3.0,3.0,1.0,191288,63,2023-12-01 21:30:00+00:00,21.0,Snack,0,0,0,1
471,2023-12-02 12:15:00+00:00,30.0,1 plat,3.0,{},3.0,2.0,1.0,2.0,1.0,1.0,182811,63,2023-12-02 12:45:00+00:00,12.0,Lunch,0,1,0,0
472,2023-12-02 21:00:00+00:00,30.0,1 plat,5.0,{},5.0,2.0,1.0,3.0,2.0,1.0,45947,63,2023-12-02 21:30:00+00:00,21.0,Snack,0,0,0,1
473,2023-12-03 12:00:00+00:00,30.0,2 pieces,5.0,{},3.0,2.0,1.0,2.0,1.0,1.0,271259,63,2023-12-03 12:30:00+00:00,12.0,Lunch,0,1,0,0
474,2023-12-04 06:17:00+00:00,0.0,,,{},,,,,,,364989,31,2023-12-04 06:17:00+00:00,6.0,Breakfast,1,0,0,0
475,2023-12-04 15:35:00+00:00,10.0,500,5.0,{},5.0,2.0,3.0,5.0,1.0,4.0,241570,24,2023-12-04 15:45:00+00:00,15.0,Dinner,0,0,1,0
476,2023-12-02 14:30:00+00:00,10.0,700 g,5.0,{},5.0,2.0,1.0,2.0,1.0,0.0,324319,15,2023-12-02 14:40:00+00:00,14.0,Lunch,0,1,0,0
477,2023-11-29 12:45:00+00:00,15.0,650 g,4.0,{},4.0,2.0,1.0,2.0,1.0,3.0,331526,15,2023-11-29 13:00:00+00:00,13.0,Lunch,0,1,0,0
478,2023-12-04 18:55:00+00:00,5.0,150 g,3.0,{},4.0,5.0,6.0,2.0,3.0,4.0,429306,15,2023-12-04 19:00:00+00:00,19.0,Dinner,0,0,1,0
479,2023-11-29 12:40:00+00:00,5.0,200 g,2.0,{},4.0,2.0,1.0,2.0,1.0,3.0,405236,15,2023-11-29 12:45:00+00:00,12.0,Lunch,0,1,0,0
480,2023-12-03 15:50:00+00:00,5.0,350 g,4.0,{},4.0,2.0,1.0,5.0,1.0,0.0,405236,15,2023-12-03 15:55:00+00:00,15.0,Dinner,0,0,1,0
481,2023-12-03 19:00:00+00:00,15.0,200 g,5.0,{},4.0,2.0,2.0,3.0,1.0,4.0,429306,15,2023-12-03 19:15:00+00:00,19.0,Dinner,0,0,1,0
482,2023-12-03 14:30:00+00:00,5.0,100 g,3.0,{},5.0,5.0,6.0,4.0,3.0,4.0,429306,15,2023-12-03 14:35:00+00:00,14.0,Lunch,0,1,0,0
483,2023-11-29 17:00:00+00:00,15.0,250 g,4.0,{},4.0,2.0,2.0,3.0,1.0,4.0,477148,15,2023-11-29 17:15:00+00:00,17.0,Dinner,0,0,1,0
484,2023-12-02 20:45:00+00:00,10.0,250 g,4.0,{},4.0,2.0,2.0,3.0,1.0,7.0,477148,15,2023-12-02 20:55:00+00:00,20.0,Dinner,0,0,1,0
485,2023-12-04 18:00:00+00:00,5.0,300 g,4.0,{},5.0,2.0,1.0,3.0,1.0,3.0,164297,15,2023-12-04 18:05:00+00:00,18.0,Dinner,0,0,1,0
486,2023-12-04 17:15:00+00:00,15.0,800 g,4.0,{},4.0,2.0,2.0,3.0,1.0,4.0,249741,15,2023-12-04 17:30:00+00:00,17.0,Dinner,0,0,1,0
487,2023-12-04 11:30:00+00:00,10.0,200 g,4.0,{},4.0,2.0,1.0,2.0,1.0,0.0,436267,15,2023-12-04 11:40:00+00:00,11.0,Lunch,0,1,0,0
488,2023-11-30 06:00:00+00:00,5.0,150 g,3.0,{},3.0,3.0,4.0,1.0,4.0,5.0,85323,15,2023-11-30 06:05:00+00:00,6.0,Breakfast,1,0,0,0
489,2023-12-01 06:30:00+00:00,5.0,150 g,1.0,{},3.0,3.0,4.0,1.0,4.0,5.0,85323,15,2023-12-01 06:35:00+00:00,6.0,Breakfast,1,0,0,0
490,2023-12-03 07:45:00+00:00,5.0,150 g,4.0,{},4.0,3.0,4.0,1.0,4.0,5.0,85323,15,2023-12-03 07:50:00+00:00,7.0,Breakfast,1,0,0,0
491,2023-11-28 07:00:00+00:00,5.0,150 g,3.0,{},3.0,3.0,4.0,1.0,4.0,5.0,85323,15,2023-11-28 07:05:00+00:00,7.0,Breakfast,1,0,0,0
492,2023-11-28 16:30:00+00:00,2.0,300 g,2.0,{},5.0,2.0,2.0,3.0,1.0,0.0,234274,15,2023-11-28 16:32:00+00:00,16.0,Dinner,0,0,1,0
493,2023-12-04 16:45:00+00:00,15.0,750 g,5.0,{},5.0,2.0,2.0,3.0,1.0,4.0,7065,15,2023-12-04 17:00:00+00:00,17.0,Dinner,0,0,1,0
494,2023-12-03 07:30:00+00:00,5.0,70 g,2.0,{},2.0,3.0,4.0,1.0,4.0,5.0,477205,15,2023-12-03 07:35:00+00:00,7.0,Breakfast,1,0,0,0
495,2023-11-29 08:50:00+00:00,5.0,50 g,2.0,{},5.0,2.0,1.0,4.0,3.0,5.0,54893,15,2023-11-29 08:55:00+00:00,8.0,Breakfast,1,0,0,0
496,2023-11-30 09:30:00+00:00,2.0,30 g,3.0,{},4.0,3.0,4.0,4.0,4.0,5.0,54340,15,2023-11-30 09:32:00+00:00,9.0,Breakfast,1,0,0,0
497,2023-11-30 17:00:00+00:00,15.0,800 g,5.0,{},4.0,2.0,1.0,3.0,1.0,0.0,167896,15,2023-11-30 17:15:00+00:00,17.0,Dinner,0,0,1,0
498,2023-12-01 16:30:00+00:00,10.0,500 g,4.0,{},4.0,5.0,2.0,3.0,2.0,4.0,331445,15,2023-12-01 16:40:00+00:00,16.0,Dinner,0,0,1,0
499,2023-12-01 18:00:00+00:00,2.0,30 g,2.0,{},5.0,5.0,2.0,4.0,1.0,0.0,169225,15,2023-12-01 18:02:00+00:00,18.0,Dinner,0,0,1,0
500,2023-12-01 08:45:00+00:00,5.0,100 g,4.0,{},4.0,5.0,1.0,4.0,1.0,0.0,351592,15,2023-12-01 08:50:00+00:00,8.0,Breakfast,1,0,0,0
501,2023-12-01 15:45:00+00:00,5.0,250 g,3.0,{},4.0,5.0,2.0,5.0,1.0,0.0,347821,15,2023-12-01 15:50:00+00:00,15.0,Dinner,0,0,1,0
502,2023-12-02 10:15:00+00:00,5.0,250 g,4.0,{},5.0,2.0,1.0,1.0,1.0,7.0,347821,15,2023-12-02 10:20:00+00:00,10.0,Breakfast,1,0,0,0
503,2023-12-04 20:56:00+00:00,10.0,1 small plate,5.0,{},5.0,2.0,1.0,3.0,1.0,0.0,477331,22,2023-12-04 21:06:00+00:00,21.0,Snack,0,0,0,1
504,2023-11-28 11:30:00+00:00,40.0,3 pieces,5.0,{},5.0,2.0,1.0,2.0,1.0,1.0,304796,67,2023-11-28 12:10:00+00:00,12.0,Lunch,0,1,0,0
505,2023-11-28 19:00:00+00:00,20.0,1 plat,3.0,{},4.0,2.0,1.0,3.0,1.0,1.0,169193,67,2023-11-28 19:20:00+00:00,19.0,Dinner,0,0,1,0
506,2023-11-29 21:00:00+00:00,30.0,1 plat,5.0,{},5.0,2.0,1.0,3.0,1.0,1.0,342301,67,2023-11-29 21:30:00+00:00,21.0,Snack,0,0,0,1
507,2023-11-30 12:30:00+00:00,30.0,1 plat,5.0,{},5.0,5.0,3.0,2.0,4.0,4.0,45947,67,2023-11-30 13:00:00+00:00,13.0,Lunch,0,1,0,0
508,2023-11-30 20:00:00+00:00,20.0,1 plat,4.0,{},3.0,2.0,1.0,3.0,2.0,1.0,169193,67,2023-11-30 20:20:00+00:00,20.0,Dinner,0,0,1,0
509,2023-12-01 19:30:00+00:00,40.0,2 plats,5.0,{},5.0,2.0,1.0,3.0,1.0,1.0,331526,67,2023-12-01 20:10:00+00:00,20.0,Dinner,0,0,1,0
510,2023-12-02 12:00:00+00:00,30.0,1 plat,4.0,{},4.0,2.0,1.0,2.0,1.0,1.0,309185,67,2023-12-02 12:30:00+00:00,12.0,Lunch,0,1,0,0
511,2023-12-01 20:30:00+00:00,40.0,1 plat,5.0,{},2.0,2.0,1.0,3.0,1.0,1.0,394907,67,2023-12-01 21:10:00+00:00,21.0,Snack,0,0,0,1
512,2023-12-03 19:00:00+00:00,40.0,2 pieces,5.0,{},3.0,2.0,1.0,3.0,1.0,1.0,304796,67,2023-12-03 19:40:00+00:00,19.0,Dinner,0,0,1,0
513,2023-12-04 13:00:00+00:00,40.0,1 plat,5.0,{},5.0,1.0,3.0,2.0,4.0,4.0,216525,67,2023-12-04 13:40:00+00:00,13.0,Lunch,0,1,0,0
514,2023-12-04 21:00:00+00:00,30.0,1 piece,5.0,{},3.0,2.0,1.0,3.0,1.0,1.0,304796,67,2023-12-04 21:30:00+00:00,21.0,Snack,0,0,0,1
515,2023-12-04 16:00:00+00:00,20.0,1 plat,3.0,{},3.0,2.0,1.0,2.0,1.0,1.0,189134,63,2023-12-04 16:20:00+00:00,16.0,Dinner,0,0,1,0
516,2023-12-04 22:00:00+00:00,20.0,1 plat,3.0,{},2.0,2.0,1.0,3.0,1.0,1.0,468930,63,2023-12-04 22:20:00+00:00,22.0,Snack,0,0,0,1
517,2023-12-05 13:29:00+00:00,15.0,300,5.0,{},5.0,2.0,1.0,2.0,1.0,1.0,331526,24,2023-12-05 13:44:00+00:00,13.0,Lunch,0,1,0,0
518,2023-12-05 13:00:00+00:00,15.0,100 grams,4.0,{},4.0,2.0,1.0,2.0,1.0,1.0,74425,40,2023-12-05 13:15:00+00:00,13.0,Lunch,0,1,0,0
519,2023-12-05 13:00:00+00:00,15.0,50 grams,4.0,{},3.0,2.0,1.0,2.0,1.0,1.0,501219,40,2023-12-05 13:15:00+00:00,13.0,Lunch,0,1,0,0
520,2023-11-27 09:00:00+00:00,15.0,,4.0,{},4.0,2.0,1.0,1.0,1.0,1.0,90138,13,2023-11-27 09:15:00+00:00,9.0,Breakfast,1,0,0,0
521,2023-11-27 17:00:00+00:00,30.0,,5.0,{},5.0,2.0,1.0,3.0,1.0,1.0,378770,13,2023-11-27 17:30:00+00:00,17.0,Dinner,0,0,1,0
522,2023-11-28 10:00:00+00:00,15.0,,4.0,{},4.0,2.0,1.0,1.0,1.0,1.0,181708,13,2023-11-28 10:15:00+00:00,10.0,Breakfast,1,0,0,0
523,2023-11-28 17:00:00+00:00,30.0,,5.0,{},5.0,2.0,1.0,3.0,1.0,1.0,378770,13,2023-11-28 17:30:00+00:00,17.0,Dinner,0,0,1,0
524,2023-11-29 09:00:00+00:00,15.0,,4.0,{},3.0,2.0,1.0,1.0,1.0,1.0,489670,13,2023-11-29 09:15:00+00:00,9.0,Breakfast,1,0,0,0
525,2023-12-05 14:56:00+00:00,10.0,1 piece,3.0,{},2.0,2.0,2.0,4.0,1.0,1.0,302870,59,2023-12-05 15:06:00+00:00,15.0,Dinner,0,0,1,0
526,2023-11-29 13:00:00+00:00,30.0,,5.0,{},5.0,4.0,4.0,2.0,3.0,4.0,271259,13,2023-11-29 13:30:00+00:00,13.0,Lunch,0,1,0,0
527,2023-11-29 19:00:00+00:00,30.0,,5.0,{},2.0,2.0,1.0,3.0,1.0,1.0,192081,13,2023-11-29 19:30:00+00:00,19.0,Dinner,0,0,1,0
528,2023-11-30 10:00:00+00:00,15.0,,3.0,{},5.0,2.0,1.0,1.0,1.0,1.0,351592,13,2023-11-30 10:15:00+00:00,10.0,Breakfast,1,0,0,0
529,2023-12-05 11:02:00+00:00,15.0,1 plat,5.0,{},4.0,2.0,2.0,2.0,1.0,1.0,99887,59,2023-12-05 11:17:00+00:00,11.0,Lunch,0,1,0,0
530,2023-11-30 13:30:00+00:00,30.0,,5.0,{},4.0,4.0,3.0,2.0,3.0,4.0,271259,13,2023-11-30 14:00:00+00:00,14.0,Lunch,0,1,0,0
531,2023-11-30 19:00:00+00:00,30.0,,4.0,{},4.0,2.0,1.0,3.0,1.0,1.0,192081,13,2023-11-30 19:30:00+00:00,19.0,Dinner,0,0,1,0
532,2023-12-01 10:00:00+00:00,15.0,,5.0,{},5.0,2.0,1.0,1.0,1.0,1.0,181708,13,2023-12-01 10:15:00+00:00,10.0,Breakfast,1,0,0,0
533,2023-12-01 16:00:00+00:00,30.0,,5.0,{},5.0,2.0,1.0,2.0,1.0,1.0,331526,13,2023-12-01 16:30:00+00:00,16.0,Dinner,0,0,1,0
534,2023-12-02 10:00:00+00:00,15.0,,5.0,{},5.0,2.0,1.0,1.0,1.0,1.0,44021,13,2023-12-02 10:15:00+00:00,10.0,Breakfast,1,0,0,0
535,2023-12-02 17:00:00+00:00,30.0,,5.0,{},5.0,2.0,1.0,2.0,1.0,1.0,331526,13,2023-12-02 17:30:00+00:00,17.0,Dinner,0,0,1,0
536,2023-12-03 10:00:00+00:00,15.0,,5.0,{},5.0,2.0,1.0,1.0,1.0,2.0,489670,13,2023-12-03 10:15:00+00:00,10.0,Breakfast,1,0,0,0
537,2023-12-03 18:00:00+00:00,30.0,,5.0,{},5.0,2.0,1.0,2.0,1.0,1.0,192978,13,2023-12-03 18:30:00+00:00,18.0,Dinner,0,0,1,0
538,2023-12-05 18:52:00+00:00,10.0,1 plate,4.0,{},4.0,2.0,1.0,3.0,1.0,1.0,96114,21,2023-12-05 19:02:00+00:00,19.0,Dinner,0,0,1,0
539,2023-12-05 21:19:00+00:00,0.0,,,{},,,,,,,378770,74,2023-12-05 21:19:00+00:00,21.0,Snack,0,0,0,1
540,2023-11-10 21:19:00+00:00,0.0,,,{},,,,,,,188825,74,2023-11-10 21:19:00+00:00,21.0,Snack,0,0,0,1
541,2023-12-05 21:21:00+00:00,0.0,,5.0,{},5.0,,,,,,34821,74,2023-12-05 21:21:00+00:00,21.0,Snack,0,0,0,1
542,2023-11-11 21:22:00+00:00,0.0,,3.0,{},5.0,,,,,,331526,74,2023-11-11 21:22:00+00:00,21.0,Snack,0,0,0,1
543,2023-11-13 21:23:00+00:00,0.0,,2.0,{},2.0,,,,,,489692,74,2023-11-13 21:23:00+00:00,21.0,Snack,0,0,0,1
544,2023-11-13 21:23:00+00:00,0.0,,5.0,{},5.0,,,2.0,,,257493,74,2023-11-13 21:23:00+00:00,21.0,Snack,0,0,0,1
545,2023-11-14 21:24:00+00:00,0.0,,4.0,{},4.0,,,4.0,,,181708,74,2023-11-14 21:24:00+00:00,21.0,Snack,0,0,0,1
546,2023-11-15 21:24:00+00:00,0.0,,2.0,{},3.0,,,5.0,,,194619,74,2023-11-15 21:24:00+00:00,21.0,Snack,0,0,0,1
547,2023-11-16 21:27:00+00:00,0.0,,5.0,{},5.0,1.0,3.0,3.0,,,455524,74,2023-11-16 21:27:00+00:00,21.0,Snack,0,0,0,1
548,2023-11-13 07:50:00+00:00,5.0,200,3.0,{},3.0,2.0,1.0,1.0,3.0,0.0,302342,9,2023-11-13 07:55:00+00:00,7.0,Breakfast,1,0,0,0
549,2023-11-13 13:20:00+00:00,10.0,300,4.0,{},4.0,3.0,4.0,2.0,1.0,4.0,120533,9,2023-11-13 13:30:00+00:00,13.0,Lunch,0,1,0,0
550,2023-11-13 20:00:00+00:00,10.0,200,4.0,{},4.0,2.0,1.0,3.0,1.0,1.0,367975,9,2023-11-13 20:10:00+00:00,20.0,Dinner,0,0,1,0
551,2023-11-13 08:00:00+00:00,5.0,100,2.0,{},1.0,2.0,1.0,1.0,3.0,0.0,353233,9,2023-11-13 08:05:00+00:00,8.0,Breakfast,1,0,0,0
552,2023-11-14 22:02:00+00:00,10.0,300,5.0,{},5.0,2.0,1.0,3.0,1.0,1.0,331526,9,2023-11-14 22:12:00+00:00,22.0,Snack,0,0,0,1
553,2023-11-14 08:05:00+00:00,5.0,100,3.0,{},3.0,2.0,1.0,1.0,3.0,4.0,371940,9,2023-11-14 08:10:00+00:00,8.0,Breakfast,1,0,0,0
554,2023-11-14 13:06:00+00:00,10.0,300,4.0,{},4.0,3.0,4.0,2.0,3.0,4.0,5195,9,2023-11-14 13:16:00+00:00,13.0,Lunch,0,1,0,0
555,2023-12-05 12:30:00+00:00,20.0,1 plat,3.0,{},3.0,2.0,1.0,2.0,1.0,1.0,382107,63,2023-12-05 12:50:00+00:00,12.0,Lunch,0,1,0,0
556,2023-12-05 08:30:00+00:00,20.0,1 piece,4.0,{},4.0,5.0,3.0,3.0,3.0,4.0,263886,63,2023-12-05 08:50:00+00:00,8.0,Breakfast,1,0,0,0
557,2023-11-28 13:00:00+00:00,20.0,1 plat,3.0,{},3.0,3.0,1.0,2.0,1.0,0.0,394907,69,2023-11-28 13:20:00+00:00,13.0,Lunch,0,1,0,0
558,2023-11-28 20:30:00+00:00,30.0,1 plat,4.0,{},4.0,2.0,6.0,3.0,1.0,4.0,309185,69,2023-11-28 21:00:00+00:00,21.0,Snack,0,0,0,1
559,2023-11-29 12:30:00+00:00,30.0,1 plat,4.0,{},4.0,3.0,4.0,2.0,3.0,4.0,191288,69,2023-11-29 13:00:00+00:00,13.0,Lunch,0,1,0,0
560,2023-11-29 20:30:00+00:00,20.0,1 plat,5.0,{},5.0,2.0,1.0,3.0,1.0,1.0,331526,69,2023-11-29 20:50:00+00:00,20.0,Dinner,0,0,1,0
561,2023-11-30 12:30:00+00:00,15.0,1 piece,4.0,{},4.0,5.0,1.0,2.0,3.0,0.0,263886,69,2023-11-30 12:45:00+00:00,12.0,Lunch,0,1,0,0
562,2023-11-29 19:45:00+00:00,20.0,1 plat,4.0,{},3.0,2.0,1.0,3.0,2.0,1.0,331526,69,2023-11-29 20:05:00+00:00,20.0,Dinner,0,0,1,0
563,2023-12-01 14:30:00+00:00,30.0,1 plat,5.0,{},4.0,2.0,3.0,2.0,4.0,4.0,342301,69,2023-12-01 15:00:00+00:00,15.0,Dinner,0,0,1,0
564,2023-12-02 15:30:00+00:00,45.0,3 pieces,5.0,{},5.0,1.0,3.0,2.0,3.0,4.0,228781,69,2023-12-02 16:15:00+00:00,16.0,Dinner,0,0,1,0
565,2023-12-02 20:00:00+00:00,20.0,1 plat,5.0,{},3.0,2.0,1.0,3.0,1.0,1.0,309185,69,2023-12-02 20:20:00+00:00,20.0,Dinner,0,0,1,0
566,2023-12-03 12:30:00+00:00,20.0,1 plat,4.0,{},2.0,2.0,1.0,2.0,2.0,1.0,342301,69,2023-12-03 12:50:00+00:00,12.0,Lunch,0,1,0,0
567,2023-12-03 19:00:00+00:00,20.0,1 plat,3.0,{},3.0,2.0,1.0,3.0,1.0,1.0,394907,69,2023-12-03 19:20:00+00:00,19.0,Dinner,0,0,1,0
568,2023-12-06 00:56:00+00:00,20.0,1 piece,4.0,{},3.0,3.0,1.0,2.0,3.0,0.0,263886,69,2023-12-06 01:16:00+00:00,1.0,Snack,0,0,0,1
569,2023-12-05 19:10:00+00:00,10.0,1 cup,4.0,{},4.0,2.0,2.0,3.0,1.0,4.0,235464,22,2023-12-05 19:20:00+00:00,19.0,Dinner,0,0,1,0
570,2023-11-27 11:30:00+00:00,20.0,1 piece,4.0,{},3.0,5.0,1.0,2.0,3.0,0.0,263886,70,2023-11-27 11:50:00+00:00,11.0,Lunch,0,1,0,0
571,2023-11-27 20:00:00+00:00,30.0,1 plat,4.0,{},4.0,2.0,1.0,3.0,1.0,1.0,394907,70,2023-11-27 20:30:00+00:00,20.0,Dinner,0,0,1,0
572,2023-11-28 16:00:00+00:00,30.0,1 plat,5.0,{},5.0,2.0,1.0,3.0,1.0,1.0,72384,70,2023-11-28 16:30:00+00:00,16.0,Dinner,0,0,1,0
573,2023-11-29 12:00:00+00:00,20.0,2 pieces,5.0,{},4.0,2.0,1.0,2.0,1.0,1.0,304796,70,2023-11-29 12:20:00+00:00,12.0,Lunch,0,1,0,0
574,2023-11-29 19:30:00+00:00,20.0,1 plat,4.0,{},3.0,2.0,1.0,3.0,2.0,1.0,72384,70,2023-11-29 19:50:00+00:00,19.0,Dinner,0,0,1,0
575,2023-11-30 13:00:00+00:00,20.0,1 piece,4.0,{},4.0,5.0,3.0,2.0,3.0,4.0,263886,70,2023-11-30 13:20:00+00:00,13.0,Lunch,0,1,0,0
576,2023-11-30 20:00:00+00:00,30.0,1 plat,5.0,{},5.0,2.0,1.0,3.0,1.0,1.0,394907,70,2023-11-30 20:30:00+00:00,20.0,Dinner,0,0,1,0
577,2023-12-01 13:00:00+00:00,30.0,1 plat,5.0,{},5.0,2.0,1.0,2.0,1.0,1.0,331526,70,2023-12-01 13:30:00+00:00,13.0,Lunch,0,1,0,0
